id,item_id,dept_id,cat_id,state_id,d,value_sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,sell_price
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_16,0,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_16,0,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_16,1,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_16,1,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_16,5,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_16,9,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_16,5,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_16,3,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_16,7,2011-02-13,11103,Sunday,2,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_17,3,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_17,10,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_17,2,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_17,0,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_17,7,2011-02-14,11103,Monday,3,2,2011,ValentinesDay,Cultural,"","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_18,2,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_18,4,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_18,0,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_18,7,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_18,2,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_18,10,2011-02-15,11103,Tuesday,4,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_19,2,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_19,5,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_19,5,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_19,3,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_19,4,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_19,6,2011-02-16,11103,Wednesday,5,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_20,2,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_20,0,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_20,0,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_20,6,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_20,4,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_20,5,2011-02-17,11103,Thursday,6,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_21,1,2011-02-18,11103,Friday,7,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_21,5,2011-02-18,11103,Friday,7,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_21,0,2011-02-18,11103,Friday,7,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_21,0,2011-02-18,11103,Friday,7,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_21,1,2011-02-18,11103,Friday,7,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_21,0,2011-02-18,11103,Friday,7,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_21,8,2011-02-18,11103,Friday,7,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_21,1,2011-02-18,11103,Friday,7,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_21,7,2011-02-18,11103,Friday,7,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_21,1,2011-02-18,11103,Friday,7,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_21,7,2011-02-18,11103,Friday,7,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_22,3,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_22,1,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_22,0,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_22,0,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_22,0,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_22,1,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_22,9,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_22,5,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_22,3,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_22,1,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_22,17,2011-02-19,11104,Saturday,1,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_23,1,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_23,6,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_23,0,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_23,0,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_23,1,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_23,6,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_23,11,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_23,3,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_23,3,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_23,2,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_23,13,2011-02-20,11104,Sunday,2,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_24,2,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_24,3,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_24,1,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_24,15,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_24,1,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_24,5,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_24,1,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_24,12,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,"","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_25,1,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_25,2,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_25,4,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_25,2,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_25,7,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_25,8,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_25,7,2011-02-22,11104,Tuesday,4,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_26,1,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_26,1,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_26,2,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_26,1,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_26,3,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_26,4,2011-02-23,11104,Wednesday,5,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_27,1,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_27,3,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_27,2,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_27,6,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_27,5,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_27,11,2011-02-24,11104,Thursday,6,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_28,2,2011-02-25,11104,Friday,7,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_28,1,2011-02-25,11104,Friday,7,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_28,1,2011-02-25,11104,Friday,7,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_28,1,2011-02-25,11104,Friday,7,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_28,7,2011-02-25,11104,Friday,7,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_28,2,2011-02-25,11104,Friday,7,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_28,2,2011-02-25,11104,Friday,7,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_28,7,2011-02-25,11104,Friday,7,2,2011,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_29,3,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,5.89
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,3.62
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_29,2,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,3.58
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_29,4,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_29,19,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,0.97
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_29,1,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,1.68
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_29,4,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,3.48
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_29,4,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,3.78
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_29,11,2011-02-26,11105,Saturday,1,2,2011,"","","","",0,1.98
